t,loss_pct,delay_ms,jitter_ms,dup_pct,rate_limit_mbps,dstPort,flowTag
37.3,0,0,0,0,0,14550,
37.3,0,0,0,0,0,8000,
37.4,0,0,0,0,0,14550,
37.4,0,0,0,0,0,8000,
37.5,0,0,0,0,0,14550,
37.5,0,0,0,0,0,8000,
37.6,0,0,0,0,0,14550,
37.6,0,0,0,0,0,8000,
37.7,0,0,0,0,0,14550,
37.7,0,0,0,0,0,8000,
37.8,0,0,0,0,0,14550,
37.8,0,0,0,0,0,8000,
37.9,0,0,0,0,0,14550,
37.9,0,0,0,0,0,8000,
38.0,0,0,0,0,0,14550,
38.0,0,0,0,0,0,8000,
38.1,0,0,0,0,0,14550,
38.1,0,0,0,0,0,8000,
38.2,0,0,0,0,0,14550,
38.2,0,0,0,0,0,8000,
38.3,0,0,0,0,0,14550,
38.3,0,0,0,0,0,8000,
38.4,0,0,0,0,0,14550,
38.4,0,0,0,0,0,8000,
38.5,0,0,0,0,0,14550,
38.5,0,0,0,0,0,8000,
38.6,0,0,0,0,0,14550,
38.6,0,0,0,0,0,8000,
38.7,0,0,0,0,0,14550,
38.7,0,0,0,0,0,8000,
38.8,0,0,0,0,0,14550,
38.8,0,0,0,0,0,8000,
38.9,0,0,0,0,0,14550,
38.9,0,0,0,0,0,8000,
39.0,0,0,0,0,0,14550,
39.0,0,0,0,0,0,8000,
39.1,0,0,0,0,0,14550,
39.1,0,0,0,0,0,8000,
39.2,0,0,0,0,0,14550,
39.2,0,0,0,0,0,8000,
39.3,0,0,0,0,0,14550,
39.3,0,0,0,0,0,8000,
39.4,0,0,0,0,0,14550,
