sim_time,event,target,params
1.248837947845459,BatteryUpdate,companion-computer-lite,level=89
1.248918056488037,BatteryUpdate,companion-computer-lite,level=89
1.2490119934082031,BatteryUpdate,companion-computer-lite,level=89
1.2490780353546143,BatteryUpdate,companion-computer-lite,level=89
1.2492258548736572,BatteryUpdate,companion-computer-lite,level=89
1.2492949962615967,BatteryUpdate,companion-computer-lite,level=89
1.249366044998169,BatteryUpdate,companion-computer-lite,level=89
1.249453067779541,BatteryUpdate,companion-computer-lite,level=89
1.2495448589324951,BatteryUpdate,companion-computer-lite,level=89
1.2496249675750732,BatteryUpdate,companion-computer-lite,level=89
1.2497119903564453,BatteryUpdate,companion-computer-lite,level=89
1.249783992767334,BatteryUpdate,companion-computer-lite,level=89
1.2498459815979004,BatteryUpdate,companion-computer-lite,level=89
1.249927043914795,BatteryUpdate,companion-computer-lite,level=89
1.2499969005584717,BatteryUpdate,companion-computer-lite,level=89
1.250058889389038,BatteryUpdate,companion-computer-lite,level=89
1.2501699924468994,BatteryUpdate,companion-computer-lite,level=89
1.2502379417419434,BatteryUpdate,companion-computer-lite,level=89
1.2503249645233154,BatteryUpdate,companion-computer-lite,level=89
1.2503879070281982,BatteryUpdate,companion-computer-lite,level=89
1.25044584274292,BatteryUpdate,companion-computer-lite,level=89
1.2505340576171875,BatteryUpdate,companion-computer-lite,level=89
1.2506239414215088,BatteryUpdate,companion-computer-lite,level=89
1.25068998336792,BatteryUpdate,companion-computer-lite,level=89
1.2507469654083252,BatteryUpdate,companion-computer-lite,level=89
1.2508049011230469,BatteryUpdate,companion-computer-lite,level=89
1.2508900165557861,BatteryUpdate,companion-computer-lite,level=89
1.2509770393371582,BatteryUpdate,companion-computer-lite,level=89
1.277574062347412,BatteryUpdate,companion-computer-lite,level=89
1.5020039081573486,BatteryUpdate,companion-computer-lite,level=89
1.5022079944610596,BatteryUpdate,companion-computer-lite,level=89
1.5023128986358643,BatteryUpdate,companion-computer-lite,level=89
1.5023999214172363,BatteryUpdate,companion-computer-lite,level=89
1.5025849342346191,BatteryUpdate,companion-computer-lite,level=89
1.502668857574463,BatteryUpdate,companion-computer-lite,level=89
1.5027430057525635,BatteryUpdate,companion-computer-lite,level=89
1.5029489994049072,BatteryUpdate,companion-computer-lite,level=89
1.503221035003662,BatteryUpdate,companion-computer-lite,level=89
1.503471851348877,BatteryUpdate,companion-computer-lite,level=89
1.50376296043396,BatteryUpdate,companion-computer-lite,level=89
1.5039448738098145,BatteryUpdate,companion-computer-lite,level=89
1.504188060760498,BatteryUpdate,companion-computer-lite,level=89
1.5045280456542969,BatteryUpdate,companion-computer-lite,level=89
1.5046889781951904,BatteryUpdate,companion-computer-lite,level=89
1.5047838687896729,BatteryUpdate,companion-computer-lite,level=89
1.504852056503296,BatteryUpdate,companion-computer-lite,level=89
1.5049328804016113,BatteryUpdate,companion-computer-lite,level=89
1.5050299167633057,BatteryUpdate,companion-computer-lite,level=89
1.5051109790802002,BatteryUpdate,companion-computer-lite,level=89
1.5056049823760986,BatteryUpdate,companion-computer-lite,level=89
1.5057120323181152,BatteryUpdate,companion-computer-lite,level=89
1.5058009624481201,BatteryUpdate,companion-computer-lite,level=89
1.5058720111846924,BatteryUpdate,companion-computer-lite,level=89
1.5059459209442139,BatteryUpdate,companion-computer-lite,level=89
1.5060160160064697,BatteryUpdate,companion-computer-lite,level=89
1.5060758590698242,BatteryUpdate,companion-computer-lite,level=89
1.5061888694763184,BatteryUpdate,companion-computer-lite,level=89
1.50626802444458,BatteryUpdate,companion-computer-lite,level=89
1.7519829273223877,BatteryUpdate,companion-computer-lite,level=89
1.752161979675293,BatteryUpdate,companion-computer-lite,level=89
1.7522408962249756,BatteryUpdate,companion-computer-lite,level=89
1.7523069381713867,BatteryUpdate,companion-computer-lite,level=89
1.7524569034576416,BatteryUpdate,companion-computer-lite,level=89
1.7525949478149414,BatteryUpdate,companion-computer-lite,level=89
1.752668857574463,BatteryUpdate,companion-computer-lite,level=89
1.7528040409088135,BatteryUpdate,companion-computer-lite,level=89
1.7529089450836182,BatteryUpdate,companion-computer-lite,level=89
1.7530109882354736,BatteryUpdate,companion-computer-lite,level=89
1.753174066543579,BatteryUpdate,companion-computer-lite,level=89
1.7532689571380615,BatteryUpdate,companion-computer-lite,level=89
1.7533369064331055,BatteryUpdate,companion-computer-lite,level=89
1.753424882888794,BatteryUpdate,companion-computer-lite,level=89
1.7535150051116943,BatteryUpdate,companion-computer-lite,level=89
1.7535898685455322,BatteryUpdate,companion-computer-lite,level=89
1.7536518573760986,BatteryUpdate,companion-computer-lite,level=89
1.7537150382995605,BatteryUpdate,companion-computer-lite,level=89
1.7538120746612549,BatteryUpdate,companion-computer-lite,level=89
1.7539079189300537,BatteryUpdate,companion-computer-lite,level=89
1.753978967666626,BatteryUpdate,companion-computer-lite,level=89
1.7540390491485596,BatteryUpdate,companion-computer-lite,level=89
1.7542200088500977,BatteryUpdate,companion-computer-lite,level=89
1.7543060779571533,BatteryUpdate,companion-computer-lite,level=89
1.7543840408325195,BatteryUpdate,companion-computer-lite,level=89
1.7544519901275635,BatteryUpdate,companion-computer-lite,level=89
1.7545349597930908,BatteryUpdate,companion-computer-lite,level=89
1.75462007522583,BatteryUpdate,companion-computer-lite,level=89
1.754762887954712,BatteryUpdate,companion-computer-lite,level=89
1.9992809295654297,BatteryUpdate,companion-computer-lite,level=89
1.9994430541992188,BatteryUpdate,companion-computer-lite,level=89
1.9995200634002686,BatteryUpdate,companion-computer-lite,level=89
1.9995899200439453,BatteryUpdate,companion-computer-lite,level=89
1.9996528625488281,BatteryUpdate,companion-computer-lite,level=89
1.9997129440307617,BatteryUpdate,companion-computer-lite,level=89
2.000627040863037,BatteryUpdate,companion-computer-lite,level=89
2.001404047012329,BatteryUpdate,companion-computer-lite,level=89
2.0015389919281006,BatteryUpdate,companion-computer-lite,level=89
2.0016660690307617,BatteryUpdate,companion-computer-lite,level=89
2.0017640590667725,BatteryUpdate,companion-computer-lite,level=89
2.0018529891967773,BatteryUpdate,companion-computer-lite,level=89
2.0019209384918213,BatteryUpdate,companion-computer-lite,level=89
2.001986026763916,BatteryUpdate,companion-computer-lite,level=89
2.0020480155944824,BatteryUpdate,companion-computer-lite,level=89
2.0021069049835205,BatteryUpdate,companion-computer-lite,level=89
2.003790855407715,BatteryUpdate,companion-computer-lite,level=89
2.0038938522338867,BatteryUpdate,companion-computer-lite,level=89
2.003962993621826,BatteryUpdate,companion-computer-lite,level=89
2.0040268898010254,BatteryUpdate,companion-computer-lite,level=89
2.004088878631592,BatteryUpdate,companion-computer-lite,level=89
2.0041558742523193,BatteryUpdate,companion-computer-lite,level=89
2.0042169094085693,BatteryUpdate,companion-computer-lite,level=89
2.0042998790740967,BatteryUpdate,companion-computer-lite,level=89
2.004364013671875,BatteryUpdate,companion-computer-lite,level=89
2.004426956176758,BatteryUpdate,companion-computer-lite,level=89
2.004488945007324,BatteryUpdate,companion-computer-lite,level=89
2.0045549869537354,BatteryUpdate,companion-computer-lite,level=89
2.00463604927063,BatteryUpdate,companion-computer-lite,level=89
2.004703998565674,BatteryUpdate,companion-computer-lite,level=89
2.2491769790649414,BatteryUpdate,companion-computer-lite,level=89
2.2493598461151123,BatteryUpdate,companion-computer-lite,level=89
2.2495319843292236,BatteryUpdate,companion-computer-lite,level=89
2.2496349811553955,BatteryUpdate,companion-computer-lite,level=89
2.2497169971466064,BatteryUpdate,companion-computer-lite,level=89
2.249950885772705,BatteryUpdate,companion-computer-lite,level=89
2.2501120567321777,BatteryUpdate,companion-computer-lite,level=89
2.250274896621704,BatteryUpdate,companion-computer-lite,level=89
2.250401020050049,BatteryUpdate,companion-computer-lite,level=89
2.250560998916626,BatteryUpdate,companion-computer-lite,level=89
2.250683069229126,BatteryUpdate,companion-computer-lite,level=89
2.2507588863372803,BatteryUpdate,companion-computer-lite,level=89
2.2508959770202637,BatteryUpdate,companion-computer-lite,level=89
2.2510428428649902,BatteryUpdate,companion-computer-lite,level=89
2.2511730194091797,BatteryUpdate,companion-computer-lite,level=89
2.2514970302581787,BatteryUpdate,companion-computer-lite,level=89
2.2516119480133057,BatteryUpdate,companion-computer-lite,level=89
2.2517499923706055,BatteryUpdate,companion-computer-lite,level=89
2.2520198822021484,BatteryUpdate,companion-computer-lite,level=89
